author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
NEDmax,real_estate_agent,https://spb.cian.ru/sale/flat/302195863/,Санкт-Петербург,sale,flat,3,8,2,56.2,-1,0,23300000.0,Центральный,Смольный проспект,17,Новочеркасская,Смольный проспект
ПАН Партнер,real_estate_agent,https://spb.cian.ru/sale/flat/304066660/,Санкт-Петербург,sale,flat,9,13,4,110.9,-1,0,23500000.0,Приморский,Комендантский проспект,27К1,Комендантский проспект,
ПИА Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/296769435/,Санкт-Петербург,sale,flat,5,19,3,78.03,-1,0,23550000.0,Василеостровский,Морской,11,Приморская,GloraX Premium Василеостровский
Леонид Дмитриев,realtor,https://spb.cian.ru/sale/flat/295401342/,Санкт-Петербург,sale,flat,4,5,3,95.3,-1,0,23500000.0,Центральный,Невский проспект,3,Адмиралтейская,
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/304255076/,Санкт-Петербург,sale,flat,4,10,2,64.0,-1,0,23700000.0,Выборгский,Манчестерская ,5к1,Удельная,Svetlana Park
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/303346836/,Санкт-Петербург,sale,flat,5,17,3,59.6,-1,0,23700000.0,Красногвардейский,Магнитогорская ,3к2,Новочеркасская,Magnifika Lifestyle
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/303242059/,Санкт-Петербург,sale,flat,3,8,1,49.0,-1,0,23900000.0,Петроградский,проезд Петровская коса,1к2,Крестовский остров,"Петровская коса, 1"
Галина Ободова,realtor,https://spb.cian.ru/sale/flat/302060757/,Санкт-Петербург,sale,flat,23,25,2,75.0,-1,0,23900000.0,Приморский,Богатырский проспект,2А,Пионерская,Приморский квартал
ПАН Партнер,real_estate_agent,https://spb.cian.ru/sale/flat/301552815/,Санкт-Петербург,sale,flat,3,14,3,101.55,-1,0,23999000.0,Адмиралтейский,бульвар Измайловский,9,Фрунзенская,Квартал Галактика
Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/sale/flat/303958702/,Санкт-Петербург,sale,flat,4,10,2,79.3,-1,0,24000000.0,Василеостровский,26-я Васильевского острова линия,7,Горный институт,Палацио
ВСЯ НЕДВИЖИМОСТЬ ПЕТЕРБУРГА,real_estate_agent,https://spb.cian.ru/sale/flat/299104645/,Санкт-Петербург,sale,flat,2,4,3,108.4,-1,0,24000000.0,Колпинский, Тазаева,1,Шушары,
Отделстрой,developer,https://spb.cian.ru/sale/flat/265730831/,Санкт-Петербург,sale,flat,2,12,3,98.04,-1,0,24100000.0,Выборгский,Большой Сампсониевский проспект,70к3,Выборгская,Новый Лесснер
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/303884694/,Санкт-Петербург,sale,flat,5,6,3,73.7,-1,0,24500000.0,Петроградский, Большая Зеленина,16,Чкаловская,
Мир квартир элит Крестовский,real_estate_agent,https://spb.cian.ru/sale/flat/300189243/,Санкт-Петербург,sale,flat,2,6,2,75.4,-1,0,24500000.0,Петроградский,Ропшинская ,19,Чкаловская,
ЦЕНТР НЕДВИЖИМОСТИ,real_estate_agent,https://spb.cian.ru/sale/flat/301320677/,Санкт-Петербург,sale,flat,4,6,3,126.2,-1,0,24500000.0,Центральный,Кавалергардская ,20,Площадь Восстания,
ID 111165913,homeowner,https://spb.cian.ru/sale/flat/303412927/,Санкт-Петербург,sale,flat,6,6,2,43.7,-1,0,24500000.0,Центральный, Рубинштейна,7Б,Достоевская,
Euroinvest Development,developer,https://spb.cian.ru/sale/flat/267475925/,Санкт-Петербург,sale,flat,2,10,2,61.65,-1,0,24660000.0,Московский,Московский проспект,72к2,Фрунзенская,ID Moskovskiy
ID 52987759,homeowner,https://spb.cian.ru/sale/flat/303175490/,Санкт-Петербург,sale,flat,10,16,3,119.1,-1,0,24850000.0,Выборгский,Учебный переулок,2,Озерки,
NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/302801256/,Санкт-Петербург,sale,flat,6,8,2,110.2,-1,0,25000000.0,Василеостровский,17-я Васильевского острова линия,14,Горный институт,
Фабрика Недвижимости,real_estate_agent,https://spb.cian.ru/sale/flat/297729136/,Санкт-Петербург,sale,flat,12,26,3,123.1,-1,0,25000000.0,Выборгский, Есенина,1к1,Озерки,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/302274462/,Санкт-Петербург,sale,flat,8,12,2,58.8,-1,0,24900000.0,Московский,Черниговская ,17,Московские ворота,Квартал Che
А и Б Агентство Недвижимости и Бизнес партнёры,real_estate_agent,https://spb.cian.ru/sale/flat/275338838/,Санкт-Петербург,sale,flat,4,21,5,130.0,-1,0,25000000.0,Выборгский,проспект Просвещения,33к1,Проспект Просвещения,
Алина Аверочкина,realtor,https://spb.cian.ru/sale/flat/303064229/,Санкт-Петербург,sale,flat,5,14,2,67.7,-1,0,25000000.0,Московский,Черниговская ,17,Московские ворота,Квартал Che
Эталон СПБ,developer,https://spb.cian.ru/sale/flat/303632299/,Санкт-Петербург,sale,flat,12,14,3,92.6,-1,0,24936487.0,Адмиралтейский,бульвар Измайловский,9,Фрунзенская,Квартал Галактика
Мир квартир элит Крестовский,real_estate_agent,https://spb.cian.ru/sale/flat/301789667/,Санкт-Петербург,sale,flat,6,7,3,93.3,-1,0,25300000.0,Василеостровский,Наличная ,3/21,Горный институт,
Петербургское,real_estate_agent,https://spb.cian.ru/sale/flat/303851063/,Санкт-Петербург,sale,flat,5,7,4,216.0,-1,0,25300000.0,Выборгский,шоссе Суздальское,10,Проспект Просвещения,Новая Скандинавия
Невский простор,real_estate_agent,https://spb.cian.ru/sale/flat/292370655/,Санкт-Петербург,sale,flat,4,5,2,54.8,-1,0,25500000.0,Петроградский,набережная Мартынова,12,Крестовский остров,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/300945663/,Санкт-Петербург,sale,flat,3,4,3,74.1,-1,0,25490000.0,Центральный,Дегтярный переулок,1/8а,Площадь Восстания,
Мир квартир элит Крестовский,real_estate_agent,https://spb.cian.ru/sale/flat/286808815/,Санкт-Петербург,sale,flat,9,12,3,68.29,-1,0,25500000.0,Московский,Московская застава,,Электросила,АйДи Парк Победы ЖК
Эталон СПБ,developer,https://spb.cian.ru/sale/flat/303537609/,Санкт-Петербург,sale,flat,9,10,3,84.95,-1,0,25474777.0,Калининский,Нейшлотский переулок,19к2,Выборгская,iLona
Петербургская Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/302543746/,Санкт-Петербург,sale,flat,8,16,4,109.9,-1,0,25850000.0,Красносельский,Ленинский проспект,87к1,Ленинский проспект,
Лидер Групп,developer,https://spb.cian.ru/sale/flat/294573107/,Санкт-Петербург,sale,flat,6,18,4,128.4,-1,0,25680000.0,Василеостровский,бульвар Головнина,3к1,Горный институт,Колумб (Гавань Капитанов)
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/302964539/,Санкт-Петербург,sale,flat,6,6,4,110.3,-1,0,26000000.0,Адмиралтейский,Малодетскосельский проспект,38,Фрунзенская,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/303242060/,Санкт-Петербург,sale,flat,3,8,1,53.0,-1,0,25950000.0,Петроградский,проезд Петровская коса,1к2,Крестовский остров,"Петровская коса, 1"
Алина Аверочкина,realtor,https://spb.cian.ru/sale/flat/304090716/,Санкт-Петербург,sale,flat,10,14,2,63.1,-1,0,26000000.0,Московский,Черниговская ,17,Московские ворота,Квартал Che
Академия - центральный офис,real_estate_agent,https://spb.cian.ru/sale/flat/302291222/,Санкт-Петербург,sale,flat,10,12,2,65.1,-1,0,26200000.0,Василеостровский,18-я Васильевского острова линия,49,Василеостровская,Две Эпохи
М16,real_estate_agent,https://spb.cian.ru/sale/flat/297444820/,Санкт-Петербург,sale,flat,15,20,3,83.2,-1,0,26200000.0,Василеостровский, Челюскина,8,Приморская,Golden City
Время Инвест,real_estate_agent,https://spb.cian.ru/sale/flat/304381285/,Санкт-Петербург,sale,flat,3,5,4,106.2,-1,0,26500000.0,Центральный,Невский проспект,45/2,Достоевская,
Петербургская Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/296335394/,Санкт-Петербург,sale,flat,2,6,1,57.6,-1,0,26500000.0,Московский, Гастелло,7,Московская,Victory Plaza
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/298851838/,Санкт-Петербург,sale,flat,12,15,2,70.9,-1,0,26500000.0,Калининский, Жукова,1,Выборгская,Пять Звезд
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/303402930/,Санкт-Петербург,sale,flat,4,4,4,101.0,-1,0,26900000.0,Василеостровский,Румянцевская площадь,1,Спортивная,
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/304380625/,Санкт-Петербург,sale,flat,6,7,3,131.3,-1,0,26900000.0,Петроградский,Большая Разночинная ,3,Чкаловская,
Игорь Попов,realtor,https://spb.cian.ru/sale/flat/294978239/,Санкт-Петербург,sale,flat,6,10,3,69.1,-1,0,26949000.0,Петроградский,Аптекарский проспект,18,Петроградская,Skandi Klubb
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/300180843/,Санкт-Петербург,sale,flat,4,10,2,71.1,-1,0,26950000.0,Московский,Московский проспект,72к2,Фрунзенская,ID Moskovskiy
ID 20233775,realtor,https://spb.cian.ru/sale/flat/302124985/,Санкт-Петербург,sale,flat,9,13,3,75.0,-1,0,26990000.0,Приморский,Земледельческая ,3,,Terra
Иван Сурду,realtor,https://spb.cian.ru/sale/flat/302721576/,Санкт-Петербург,sale,flat,7,12,2,65.0,-1,0,26900000.0,Адмиралтейский, Парфеновская,14к1,Фрунзенская,ARTквартал. Аквилон
АН Петро-риэлт,real_estate_agent,https://spb.cian.ru/sale/flat/302860437/,Санкт-Петербург,sale,flat,18,18,2,64.8,-1,0,27000000.0,Московский,Заставская ,46к3,Московские ворота,Московские ворота
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/300274766/,Санкт-Петербург,sale,flat,9,9,4,87.0,-1,0,27000000.0,Выборгский, Александра Матросова,3,Лесная,Притяжение
ID 20522563,realtor,https://spb.cian.ru/sale/flat/271918250/,Санкт-Петербург,sale,flat,3,5,4,124.7,-1,0,27100000.0,Выборгский,Ярославский проспект,9,Удельная,
Академия - центральный офис,real_estate_agent,https://spb.cian.ru/sale/flat/298979891/,Санкт-Петербург,sale,flat,4,6,3,120.0,-1,0,27500000.0,Василеостровский, Челюскина,6,Приморская,Golden City
Петербургская Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/296716114/,Санкт-Петербург,sale,flat,3,8,2,76.1,-1,0,27500000.0,Адмиралтейский,12-я Красноармейская ,26,Балтийская,Созидатели
Суслов недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/304352824/,Санкт-Петербург,sale,flat,13,19,3,82.0,-1,0,28000000.0,Адмиралтейский,Московский проспект,73к5,Фрунзенская,Времена года
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/297246870/,Санкт-Петербург,sale,flat,7,8,2,75.5,-1,0,27990000.0,Петроградский,Петровский проспект,22к2,Чкаловская,Familia
Игорь Попов,realtor,https://spb.cian.ru/sale/flat/298557637/,Санкт-Петербург,sale,flat,9,11,3,85.1,-1,0,28083000.0,Адмиралтейский,набережная Обводного Канала,108,Фрунзенская,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/302363459/,Санкт-Петербург,sale,flat,5,6,3,80.0,-1,0,27900000.0,Центральный, Маяковского,3,Маяковская,
Эталон СПБ,developer,https://spb.cian.ru/sale/flat/304047495/,Санкт-Петербург,sale,flat,9,9,4,92.13,-1,0,27851281.0,Калининский,Лесной проспект,23А,Выборгская,iLona
Bonava,developer,https://spb.cian.ru/sale/flat/303346775/,Санкт-Петербург,sale,flat,9,14,3,83.0,-1,0,27969091.0,Красногвардейский,Магнитогорская ,1,Новочеркасская,Magnifika Lifestyle
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/303827404/,Санкт-Петербург,sale,flat,6,8,2,70.2,-1,0,28300000.0,Петроградский,Петровский проспект,26к2,Крестовский остров,The One
Фабрика Недвижимости,real_estate_agent,https://spb.cian.ru/sale/flat/303380006/,Санкт-Петербург,sale,flat,9,24,5,125.8,-1,0,28500000.0,Выборгский,проспект Просвещения,33к1,Проспект Просвещения,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/301219554/,Санкт-Петербург,sale,flat,3,4,3,81.0,-1,0,28500000.0,Василеостровский,2-я Васильевского острова линия,53,Спортивная,
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/301779036/,Санкт-Петербург,sale,flat,21,22,4,109.2,-1,0,29000000.0,Красносельский,Ленинский проспект,74к2,Ленинский проспект,Монреаль
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/304005266/,Санкт-Петербург,sale,flat,2,8,3,96.4,-1,0,29000000.0,Центральный,Полтавский проезд,3,Площадь Восстания,Дом у Невского
Фабрика Недвижимости,real_estate_agent,https://spb.cian.ru/sale/flat/273750467/,Санкт-Петербург,sale,flat,8,12,3,125.0,-1,0,29500000.0,Курортный,Дубковское шоссе,38,Беговая,
Кристалл,real_estate_agent,https://spb.cian.ru/sale/flat/278285335/,Санкт-Петербург,sale,flat,5,5,3,106.0,-1,0,29500000.0,Центральный,Большая Морская ,21,Адмиралтейская,
Олеся Дробыш,realtor,https://spb.cian.ru/sale/flat/292943588/,Санкт-Петербург,sale,flat,4,6,2,60.0,-1,0,29500000.0,Центральный,площадь Островского,5,Гостиный двор,
АН РЕШЕНИЕ,real_estate_agent,https://spb.cian.ru/sale/flat/259267625/,Санкт-Петербург,sale,flat,17,18,4,141.1,-1,0,29900000.0,Приморский,Стародеревенская ,33/10,Комендантский проспект,
Лига Недвижимости,real_estate_agent,https://spb.cian.ru/sale/flat/299645516/,Санкт-Петербург,sale,flat,7,21,3,96.0,-1,0,29950000.0,Приморский,переулок Ипподромный,1к1,Пионерская,Приморский квартал
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/299743024/,Санкт-Петербург,sale,flat,3,5,2,104.3,-1,0,30000000.0,Центральный,Невский проспект,119,Площадь Александра Невского,
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/296569745/,Санкт-Петербург,sale,flat,1,5,2,60.0,-1,0,29990000.0,Центральный,Невский проспект,109,Площадь Восстания,
Аркада,real_estate_agent,https://spb.cian.ru/sale/flat/303221039/,Санкт-Петербург,sale,flat,3,6,4,135.3,-1,0,29950000.0,Центральный,Невский проспект,142,Площадь Восстания,
Аркада,real_estate_agent,https://spb.cian.ru/sale/flat/302547305/,Санкт-Петербург,sale,flat,8,15,3,111.6,-1,0,30000000.0,Выборгский,Дрезденская ,11к2,Удельная,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/300107559/,Санкт-Петербург,sale,flat,23,23,3,92.0,-1,0,29900000.0,Невский,проспект Обуховской обороны,195,Пролетарская,Дом-Мегалит на Неве
Ирина Степанова,realtor,https://spb.cian.ru/sale/flat/301562699/,Санкт-Петербург,sale,flat,2,6,2,80.0,-1,0,30000000.0,Василеостровский,8-я Васильевского острова линия,9,Василеостровская,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/294499634/,Санкт-Петербург,sale,flat,21,25,3,108.0,-1,0,30700000.0,Московский,Пулковская ,8к1,Звездная,Новая династия
Самолет Плюс СПБ Приморский,real_estate_agent,https://spb.cian.ru/sale/flat/300294626/,Санкт-Петербург,sale,flat,22,23,3,84.5,-1,0,30990000.0,Приморский,Комендантский проспект,54,Комендантский проспект,Legenda Комендантского
М16,real_estate_agent,https://spb.cian.ru/sale/flat/295874599/,Санкт-Петербург,sale,flat,19,24,2,104.0,-1,0,31000000.0,Московский, Типанова,27/39,Московская,
CleverGrad,real_estate_agent,https://spb.cian.ru/sale/flat/289787500/,Санкт-Петербург,sale,flat,1,5,2,98.0,-1,0,31167000.0,Курортный,Приморское шоссе,549,,Апарт-отель в Зеленогорске
Балтийская коммерция,developer,https://spb.cian.ru/sale/flat/288420252/,Санкт-Петербург,sale,flat,3,9,3,88.4,-1,0,31212272.0,Петроградский, Чапаева,17к2,Горьковская,Мануфактура James Beck
Эталон СПБ,developer,https://spb.cian.ru/sale/flat/303632031/,Санкт-Петербург,sale,flat,3,9,2,84.8,-1,0,31314745.0,Петроградский,проезд Петровская коса,6к1,Крестовский остров,Петровская Доминанта
ID 117456508,realtor,https://spb.cian.ru/sale/flat/304230562/,Санкт-Петербург,sale,flat,1,14,2,87.1,-1,0,31499715.0,Красногвардейский,Магнитогорская ,11,Новочеркасская,
Мир квартир элит Крестовский,real_estate_agent,https://spb.cian.ru/sale/flat/303947985/,Санкт-Петербург,sale,flat,3,10,2,75.0,-1,0,31900000.0,Петроградский, Малая Зеленина,1/22,Чкаловская,Аристократ
Петербургская Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/286119678/,Санкт-Петербург,sale,flat,5,8,2,73.0,-1,0,31900000.0,Петроградский,Петровский проспект,26к2,Крестовский остров,The One
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/299137102/,Санкт-Петербург,sale,flat,3,4,4,137.8,-1,0,31700000.0,Адмиралтейский,Измайловский проспект,2,Технологический институт,
Суслов недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/304354649/,Санкт-Петербург,sale,flat,8,11,3,94.4,-1,0,32000000.0,Адмиралтейский,Московский проспект,73к4,Фрунзенская,Новомосковский
Агентство недвижимости Сергея Галлера,real_estate_agent,https://spb.cian.ru/sale/flat/302258201/,Санкт-Петербург,sale,flat,2,4,4,128.3,-1,0,32000000.0,Центральный,Суворовский проспект,37,Площадь Восстания,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/301256791/,Санкт-Петербург,sale,flat,3,3,4,166.0,-1,0,32000000.0,Пушкинский, Гумилевская,13к2,Купчино,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/301119889/,Санкт-Петербург,sale,flat,2,5,3,131.8,-1,0,32000000.0,Центральный, Достоевского,1,Владимирская,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/299679816/,Санкт-Петербург,sale,flat,2,9,3,97.0,-1,0,32000000.0,Петроградский,Петровский проспект,26к2,Крестовский остров,The One
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/300792340/,Санкт-Петербург,sale,flat,3,10,3,113.2,-1,0,32000000.0,Василеостровский,набережная Реки Смоленки,3к2,Спортивная,Самоцветы
Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/sale/flat/285376981/,Санкт-Петербург,sale,flat,4,12,3,100.0,-1,0,32000000.0,Выборгский,проспект Энгельса,2,Пионерская,Усадьба на Ланском
8 ЭТАЖ,real_estate_agent,https://spb.cian.ru/sale/flat/304297313/,Санкт-Петербург,sale,flat,3,10,3,90.0,-1,0,32500000.0,Петроградский,Аптекарский проспект,18,Петроградская,Skandi Klubb
Суслов недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/304205053/,Санкт-Петербург,sale,flat,4,8,2,84.6,-1,0,32700000.0,Адмиралтейский,набережная Обводного Канала,106,Фрунзенская,"Московский, 65"
Александр Малый,realtor,https://spb.cian.ru/sale/flat/297178289/,Санкт-Петербург,sale,flat,12,16,3,123.5,-1,0,33250000.0,Приморский,Приморский проспект,137к1В,Беговая,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/296560059/,Санкт-Петербург,sale,flat,4,14,2,76.2,-1,0,32990000.0,Петроградский,Дивенская ,5,Горьковская,Серебряные зеркала
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/302391720/,Санкт-Петербург,sale,flat,4,5,3,110.3,-1,0,33000000.0,Адмиралтейский,Большая Подьяческая ,35,Садовая,
ID 69769975,homeowner,https://spb.cian.ru/sale/flat/276352592/,Санкт-Петербург,sale,flat,12,17,5,177.0,-1,0,33270886.0,Василеостровский,Капитанская ,5Б,Приморская,
NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/303780836/,Санкт-Петербург,sale,flat,3,9,3,83.1,-1,0,33500000.0,Петроградский,проспект Медиков,10к8,Петроградская,Европа Сити
Euroinvest Development,developer,https://spb.cian.ru/sale/flat/298800503/,Санкт-Петербург,sale,flat,11,11,4,102.7,-1,0,33377500.0,Московский, Решетникова,29,Электросила,iD Park Pobedy
Мир квартир элит Крестовский,real_estate_agent,https://spb.cian.ru/sale/flat/301654505/,Санкт-Петербург,sale,flat,5,5,3,65.0,-1,0,33900000.0,Московский,Киевская ,3к1Г,Фрунзенская,
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/299414657/,Санкт-Петербург,sale,flat,8,15,2,85.0,-1,0,33900000.0,Красногвардейский,Магнитогорская ,3к2,Новочеркасская,Magnifika Residence
Мир квартир элит Крестовский,real_estate_agent,https://spb.cian.ru/sale/flat/301120711/,Санкт-Петербург,sale,flat,4,4,2,86.6,-1,0,33700000.0,Центральный,Дмитровский переулок,16-18/6,Достоевская,
NEDmax,real_estate_agent,https://spb.cian.ru/sale/flat/301762601/,Санкт-Петербург,sale,flat,2,8,3,93.0,-1,0,34100000.0,Петроградский,Офицерский переулок,8с2,Спортивная,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/301677350/,Санкт-Петербург,sale,flat,5,6,2,104.0,-1,0,34000000.0,Центральный,Лиговский проспект,139,Обводный канал,
Мария Кропачева,realtor,https://spb.cian.ru/sale/flat/299718811/,Санкт-Петербург,sale,flat,14,26,5,155.0,-1,0,33960000.0,Василеостровский, Шкиперский проток,20,Приморская,"Шкиперский проток, 20"
Мир квартир элит Крестовский,real_estate_agent,https://spb.cian.ru/sale/flat/286808423/,Санкт-Петербург,sale,flat,1,2,4,121.0,-1,0,34000000.0,Василеостровский,15-я Васильевского острова линия,84,Василеостровская,Халькон
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/297173416/,Санкт-Петербург,sale,flat,9,11,4,114.0,-1,0,34400000.0,Московский,Сызранская ,23,Электросила,iD Park Pobedy
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/298218480/,Санкт-Петербург,sale,flat,3,5,4,158.3,-1,0,34900000.0,Центральный,Суворовский проспект,23,Площадь Восстания,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/303812903/,Санкт-Петербург,sale,flat,2,7,1,74.2,-1,0,34900000.0,Петроградский, Рентгена,25,Петроградская,White House
Мир квартир элит Крестовский,real_estate_agent,https://spb.cian.ru/sale/flat/303385329/,Санкт-Петербург,sale,flat,7,11,3,92.7,-1,0,34990000.0,Василеостровский,набережная Макарова,58,Приморская,Docklands 2
Euroinvest Development,developer,https://spb.cian.ru/sale/flat/267475892/,Санкт-Петербург,sale,flat,3,10,3,94.12,-1,0,34824400.0,Московский,Московский проспект,72к2,Фрунзенская,ID Moskovskiy
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/302310198/,Санкт-Петербург,sale,flat,8,8,2,74.39,-1,0,35000000.0,Петроградский,Петровский проспект,28к2,Крестовский остров,Grand View
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/285158626/,Санкт-Петербург,sale,flat,2,5,3,81.8,-1,0,35000000.0,Центральный,Кирилловская ,22,Площадь Александра Невского,
Максим Клыков,realtor,https://spb.cian.ru/sale/flat/303797057/,Санкт-Петербург,sale,flat,2,7,2,94.0,-1,0,35000000.0,Центральный,Невский проспект,135,Площадь Александра Невского,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/299613857/,Санкт-Петербург,sale,flat,6,8,3,96.5,-1,0,35400000.0,Петроградский,Петровский проспект,22к2,Чкаловская,Familia
Ритм Эстейт,real_estate_agent,https://spb.cian.ru/sale/flat/300244699/,Санкт-Петербург,sale,flat,7,12,3,98.0,-1,0,35900000.0,Адмиралтейский, Красуцкого,3М,Фрунзенская,Новомосковский
Омега,real_estate_agent,https://spb.cian.ru/sale/flat/300351162/,Санкт-Петербург,sale,flat,5,7,3,129.8,-1,0,35950000.0,Адмиралтейский,Английский проспект,29,Балтийская,
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/299604796/,Санкт-Петербург,sale,flat,2,3,2,93.5,-1,0,36000000.0,Василеостровский,1-я Васильевского острова линия,8,Василеостровская,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/301519524/,Санкт-Петербург,sale,flat,8,8,3,115.4,-1,0,35900000.0,Петроградский,Большая Разночинная ,11,Чкаловская,
Агентство недвижимости Сергея Галлера,real_estate_agent,https://spb.cian.ru/sale/flat/300412427/,Санкт-Петербург,sale,flat,4,4,4,109.9,-1,0,36500000.0,Центральный,Фурштатская ,41,Чернышевская,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/298751122/,Санкт-Петербург,sale,flat,4,8,2,70.0,-1,0,36400000.0,Петроградский,Петровский проспект,24к2,Крестовский остров,Петровский квартал на воде
Загородный стиль,real_estate_agent,https://spb.cian.ru/sale/flat/302734577/,Санкт-Петербург,sale,flat,4,8,2,85.7,-1,0,36900000.0,Петроградский,Малая Разночинная ,10,Чкаловская,Биография
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/298613089/,Санкт-Петербург,sale,flat,8,12,2,70.0,-1,0,36900000.0,Петроградский,Пионерская ,50,Чкаловская,Премьер Палас
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/302080736/,Санкт-Петербург,sale,flat,4,4,4,170.9,-1,0,36950000.0,Адмиралтейский,Большая Морская ,31,Адмиралтейская,
Ампир Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/295936728/,Санкт-Петербург,sale,flat,3,3,3,126.0,-1,0,37500000.0,Курортный,Дубковское шоссе,30А,Беговая,
GloraX,developer,https://spb.cian.ru/sale/flat/304043856/,Санкт-Петербург,sale,flat,10,19,4,101.8,-1,0,37819999.0,Василеостровский,Морской,,,Глоракс Премиум Василеостровский ЖК
Виктория Бердышева,realtor,https://spb.cian.ru/sale/flat/301975664/,Санкт-Петербург,sale,flat,17,17,4,154.2,-1,0,37999000.0,Московский,Московский проспект,183-185,Московская,Граф Орлов
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/297774441/,Санкт-Петербург,sale,flat,3,4,3,116.3,-1,0,37900000.0,Выборгский,Большая Озерная ,77,Проспект Просвещения,
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/296753472/,Санкт-Петербург,sale,flat,2,8,3,122.9,-1,0,38099000.0,Петроградский,Петровский проспект,26к2,Чкаловская,The One
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/296366690/,Санкт-Петербург,sale,flat,9,14,4,120.6,-1,0,38500000.0,Московский,Смоленская ,13,Фрунзенская,Галант
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/295333617/,Санкт-Петербург,sale,flat,4,4,2,136.0,-1,0,39000000.0,Адмиралтейский,набережная Реки Мойки,82,Адмиралтейская,
М16,real_estate_agent,https://spb.cian.ru/sale/flat/280512663/,Санкт-Петербург,sale,flat,3,6,5,182.3,-1,0,38900000.0,Петроградский,Каменноостровский проспект,35/75,Петроградская,
